All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Active Power in MW","Active Power in MW","Active Power in MW"
6.8126,15.5306,15.5306,15.5306
6.8226,15.5306,15.5306,15.5306
6.8326,15.5306,15.5306,15.5306
6.8426,15.5306,15.5306,15.5306
6.8526,15.5306,15.5306,15.5306
6.8626,15.5306,15.5306,15.5306
6.8726,15.5306,15.5306,15.5306
6.8826,15.5306,15.5306,15.5306
6.8926,15.5306,15.5306,15.5306
6.9026,15.5306,15.5306,15.5306
6.9126,15.5306,15.5306,15.5306
6.9226,15.5306,15.5306,15.5306
6.9326,15.5307,15.5307,15.5307
6.9426,15.5307,15.5307,15.5307
6.9526,15.5307,15.5307,15.5307
6.9626,15.5307,15.5307,15.5307
6.9726,15.5307,15.5307,15.5307
6.9826,15.5307,15.5307,15.5307
6.9926,15.5307,15.5307,15.5307
7.0026,15.5307,15.5307,15.5307
7.0126,15.5307,15.5307,15.5307
7.0226,15.5307,15.5307,15.5307
7.0326,15.5307,15.5307,15.5307
7.0426,15.5307,15.5307,15.5307
7.0526,15.5307,15.5307,15.5307
7.0626,15.5307,15.5307,15.5307
7.0726,15.5307,15.5307,15.5307
7.0826,15.5307,15.5307,15.5307
7.0926,15.5307,15.5307,15.5307
7.1026,15.5307,15.5307,15.5307
7.1126,15.5307,15.5307,15.5307
7.1226,15.5307,15.5307,15.5307
7.1326,15.5307,15.5307,15.5307
7.1426,15.5307,15.5307,15.5307
7.1526,15.5307,15.5307,15.5307
7.1626,15.5307,15.5307,15.5307
7.1726,15.5307,15.5307,15.5307
7.1826,15.5307,15.5307,15.5307
7.1926,15.5307,15.5307,15.5307
7.2026,15.5307,15.5307,15.5307
7.2126,15.5307,15.5307,15.5307
7.2226,15.5307,15.5307,15.5307
7.2326,15.5307,15.5307,15.5307
7.2426,15.5307,15.5307,15.5307
7.2526,15.5307,15.5307,15.5307
7.2626,15.5307,15.5307,15.5307
7.2726,15.5307,15.5307,15.5307
7.2826,15.5307,15.5307,15.5307
7.2926,15.5307,15.5307,15.5307
7.3026,15.5307,15.5307,15.5307
7.3126,15.5307,15.5307,15.5307
7.3226,15.5307,15.5307,15.5307
7.3326,15.5307,15.5307,15.5307
7.3426,15.5307,15.5307,15.5307
7.3526,15.5307,15.5307,15.5307
7.3626,15.5307,15.5307,15.5307
7.3726,15.5307,15.5307,15.5307
7.3826,15.5307,15.5307,15.5307
7.3926,15.5307,15.5307,15.5307
7.4026,15.5307,15.5307,15.5307
7.4126,15.5307,15.5307,15.5307
7.4226,15.5307,15.5307,15.5307
7.4326,15.5307,15.5307,15.5307
7.4426,15.5307,15.5307,15.5307
7.4526,15.5307,15.5307,15.5307
7.4626,15.5307,15.5307,15.5307
7.4726,15.5307,15.5307,15.5307
7.4826,15.5307,15.5307,15.5307
7.4926,15.5307,15.5307,15.5307
7.5026,15.5307,15.5307,15.5307
7.5126,15.5307,15.5307,15.5307
7.5226,15.5307,15.5307,15.5307
7.5326,15.5307,15.5307,15.5307
7.5426,15.5307,15.5307,15.5307
7.5526,15.5307,15.5307,15.5307
7.5626,15.5307,15.5307,15.5307
7.5726,15.5307,15.5307,15.5307
7.5826,15.5307,15.5307,15.5307
7.5926,15.5307,15.5307,15.5307
7.6026,15.5307,15.5307,15.5307
7.6126,15.5307,15.5307,15.5307
7.6226,15.5307,15.5307,15.5307
7.6326,15.5307,15.5307,15.5307
7.6426,15.5307,15.5307,15.5307
7.6526,15.5307,15.5307,15.5307
7.6626,15.5307,15.5307,15.5307
7.6726,15.5307,15.5307,15.5307
7.6826,15.5307,15.5307,15.5307
7.6926,15.5307,15.5307,15.5307
7.7026,15.5307,15.5307,15.5307
7.7126,15.5307,15.5307,15.5307
7.7226,15.5307,15.5307,15.5307
7.7326,15.5307,15.5307,15.5307
7.7426,15.5307,15.5307,15.5307
7.7526,15.5307,15.5307,15.5307
7.7626,15.5307,15.5307,15.5307
7.7726,15.5307,15.5307,15.5307
7.7826,15.5307,15.5307,15.5307
7.7926,15.5307,15.5307,15.5307
7.8026,15.5307,15.5307,15.5307
7.8126,15.5307,15.5307,15.5307
7.8226,15.5307,15.5307,15.5307
7.8326,15.5307,15.5307,15.5307
7.8426,15.5307,15.5307,15.5307
7.8526,15.5307,15.5307,15.5307
7.8626,15.5307,15.5307,15.5307
7.8726,15.5307,15.5307,15.5307
7.8826,15.5307,15.5307,15.5307
7.8926,15.5307,15.5307,15.5307
7.9026,15.5307,15.5307,15.5307
7.9126,15.5307,15.5307,15.5307
7.9226,15.5307,15.5307,15.5307
7.9326,15.5307,15.5307,15.5307
7.9426,15.5307,15.5307,15.5307
7.9526,15.5307,15.5307,15.5307
7.9626,15.5307,15.5307,15.5307
7.9726,15.5307,15.5307,15.5307
7.9826,15.5307,15.5307,15.5307
7.9926,15.5307,15.5307,15.5307
8.0026,15.5307,15.5307,15.5307
8.0126,15.5307,15.5307,15.5307
8.0226,15.5307,15.5307,15.5307
8.0326,15.5307,15.5307,15.5307
8.0426,15.5307,15.5307,15.5307
8.0526,15.5307,15.5307,15.5307
8.0626,15.5307,15.5307,15.5307
8.0726,15.5307,15.5307,15.5307
8.0826,15.5307,15.5307,15.5307
8.0926,15.5307,15.5307,15.5307
8.1026,15.5307,15.5307,15.5307
8.1126,15.5307,15.5307,15.5307
8.1226,15.5307,15.5307,15.5307
8.1326,15.5307,15.5307,15.5307
8.1426,15.5307,15.5307,15.5307
8.1526,15.5307,15.5307,15.5307
8.1626,15.5307,15.5307,15.5307
8.1726,15.5307,15.5307,15.5307
8.1826,15.5307,15.5307,15.5307
8.1926,15.5307,15.5307,15.5307
8.2026,15.5307,15.5307,15.5307
8.2126,15.5307,15.5307,15.5307
8.2226,15.5307,15.5307,15.5307
8.2326,15.5307,15.5307,15.5307
8.2426,15.5307,15.5307,15.5307
8.2526,15.5307,15.5307,15.5307
8.2626,15.5307,15.5307,15.5307
8.2726,15.5307,15.5307,15.5307
8.2826,15.5307,15.5307,15.5307
8.2926,15.5307,15.5307,15.5307
8.3026,15.5307,15.5307,15.5307
8.3126,15.5307,15.5307,15.5307
8.3226,15.5307,15.5307,15.5307
8.3326,15.5307,15.5307,15.5307
8.3426,15.5307,15.5307,15.5307
8.3526,15.5307,15.5307,15.5307
8.3626,15.5307,15.5307,15.5307
8.3726,15.5307,15.5307,15.5307
8.3826,15.5307,15.5307,15.5307
8.3926,15.5307,15.5307,15.5307
8.4026,15.5307,15.5307,15.5307
8.4126,15.5307,15.5307,15.5307
8.4226,15.5307,15.5307,15.5307
8.4326,15.5307,15.5307,15.5307
8.4426,15.5307,15.5307,15.5307
8.4526,15.5307,15.5307,15.5307
8.4626,15.5307,15.5307,15.5307
8.4726,15.5307,15.5307,15.5307
8.4826,15.5307,15.5307,15.5307
8.4926,15.5307,15.5307,15.5307
8.5026,15.5307,15.5307,15.5307
8.5126,15.5307,15.5307,15.5307
8.5226,15.5307,15.5307,15.5307
8.5326,15.5307,15.5307,15.5307
8.5426,15.5307,15.5307,15.5307
8.5526,15.5307,15.5307,15.5307
8.5626,15.5307,15.5307,15.5307
8.5726,15.5307,15.5307,15.5307
8.5826,15.5307,15.5307,15.5307
8.5926,15.5307,15.5307,15.5307
8.6026,15.5307,15.5307,15.5307
8.6126,15.5307,15.5307,15.5307
8.6226,15.5307,15.5307,15.5307
8.6326,15.5307,15.5307,15.5307
8.6426,15.5307,15.5307,15.5307
8.6526,15.5307,15.5307,15.5307
8.6626,15.5307,15.5307,15.5307
8.6726,15.5307,15.5307,15.5307
8.6826,15.5308,15.5308,15.5308
8.6926,15.5308,15.5308,15.5308
8.7026,15.5308,15.5308,15.5308
8.7126,15.5308,15.5308,15.5308
8.7226,15.5308,15.5308,15.5308
8.7326,15.5308,15.5308,15.5308
8.7426,15.5308,15.5308,15.5308
8.7526,15.5308,15.5308,15.5308
8.7626,15.5308,15.5308,15.5308
8.7726,15.5308,15.5308,15.5308
8.7826,15.5308,15.5308,15.5308
8.7926,15.5308,15.5308,15.5308
8.8026,15.5308,15.5308,15.5308
8.8126,15.5308,15.5308,15.5308
8.8226,15.5308,15.5308,15.5308
8.8326,15.5308,15.5308,15.5308
8.8426,15.5308,15.5308,15.5308
8.8526,15.5308,15.5308,15.5308
8.8626,15.5308,15.5308,15.5308
8.8726,15.5308,15.5308,15.5308
8.8826,15.5308,15.5308,15.5308
8.8926,15.5308,15.5308,15.5308
8.9026,15.5308,15.5308,15.5308
8.9126,15.5308,15.5308,15.5308
8.9226,15.5308,15.5308,15.5308
8.9326,15.5308,15.5308,15.5308
8.9426,15.5308,15.5308,15.5308
8.9526,15.5308,15.5308,15.5308
8.9626,15.5308,15.5308,15.5308
8.9726,15.5308,15.5308,15.5308
8.9826,15.5308,15.5308,15.5308
8.9926,15.5308,15.5308,15.5308
9.0026,15.5308,15.5308,15.5308
9.0126,15.5308,15.5308,15.5308
9.0226,15.5308,15.5308,15.5308
9.0326,15.5308,15.5308,15.5308
9.0426,15.5308,15.5308,15.5308
9.0526,15.5308,15.5308,15.5308
9.0626,15.5308,15.5308,15.5308
9.0726,15.5308,15.5308,15.5308
9.0826,15.5308,15.5308,15.5308
9.0926,15.5308,15.5308,15.5308
9.1026,15.5308,15.5308,15.5308
9.1126,15.5308,15.5308,15.5308
9.1226,15.5308,15.5308,15.5308
9.1326,15.5308,15.5308,15.5308
9.1426,15.5308,15.5308,15.5308
9.1526,15.5308,15.5308,15.5308
9.1626,15.5308,15.5308,15.5308
9.1726,15.5308,15.5308,15.5308
9.1826,15.5308,15.5308,15.5308
9.1926,15.5308,15.5308,15.5308
9.2026,15.5308,15.5308,15.5308
9.2126,15.5308,15.5308,15.5308
9.2226,15.5308,15.5308,15.5308
9.2326,15.5308,15.5308,15.5308
9.2426,15.5308,15.5308,15.5308
9.2526,15.5308,15.5308,15.5308
9.2626,15.5308,15.5308,15.5308
9.2726,15.5308,15.5308,15.5308
9.2826,15.5308,15.5308,15.5308
9.2926,15.5308,15.5308,15.5308
9.3026,15.5308,15.5308,15.5308
9.3126,15.5308,15.5308,15.5308
9.3226,15.5308,15.5308,15.5308
9.3326,15.5308,15.5308,15.5308
9.3426,15.5308,15.5308,15.5308
9.3526,15.5308,15.5308,15.5308
9.3626,15.5308,15.5308,15.5308
9.3726,15.5308,15.5308,15.5308
9.3826,15.5308,15.5308,15.5308
9.3926,15.5308,15.5308,15.5308
9.4026,15.5308,15.5308,15.5308
9.4126,15.5308,15.5308,15.5308
9.4226,15.5308,15.5308,15.5308
9.4326,15.5308,15.5308,15.5308
9.4426,15.5308,15.5308,15.5308
9.4526,15.5308,15.5308,15.5308
9.4626,15.5308,15.5308,15.5308
9.4726,15.5308,15.5308,15.5308
9.4826,15.5308,15.5308,15.5308
9.4926,15.5308,15.5308,15.5308
9.5026,15.5308,15.5308,15.5308
9.5126,15.5308,15.5308,15.5308
9.5226,15.5308,15.5308,15.5308
9.5326,15.5308,15.5308,15.5308
9.5426,15.5308,15.5308,15.5308
9.5526,15.5308,15.5308,15.5308
9.5626,15.5308,15.5308,15.5308
9.5726,15.5308,15.5308,15.5308
9.5826,15.5308,15.5308,15.5308
9.5926,15.5308,15.5308,15.5308
9.6026,15.5308,15.5308,15.5308
9.6126,15.5308,15.5308,15.5308
9.6226,15.5308,15.5308,15.5308
9.6326,15.5308,15.5308,15.5308
9.6426,15.5308,15.5308,15.5308
9.6526,15.5308,15.5308,15.5308
9.6626,15.5308,15.5308,15.5308
9.6726,15.5308,15.5308,15.5308
9.6826,15.5308,15.5308,15.5308
9.6926,15.5308,15.5308,15.5308
9.7026,15.5308,15.5308,15.5308
9.7126,15.5308,15.5308,15.5308
9.7226,15.5308,15.5308,15.5308
9.7326,15.5308,15.5308,15.5308
9.7426,15.5308,15.5308,15.5308
9.7526,15.5308,15.5308,15.5308
9.7626,15.5308,15.5308,15.5308
9.7726,15.5308,15.5308,15.5308
9.7826,15.5308,15.5308,15.5308
9.7926,15.5308,15.5308,15.5308
9.8026,15.5308,15.5308,15.5308
9.8126,15.5308,15.5308,15.5308
9.8226,15.5308,15.5308,15.5308
9.8326,15.5308,15.5308,15.5308
9.8426,15.5308,15.5308,15.5308
9.8526,15.5308,15.5308,15.5308
9.8626,15.5308,15.5308,15.5308
9.8726,15.5308,15.5308,15.5308
9.8826,15.5308,15.5308,15.5308
9.8926,15.5308,15.5308,15.5308
9.9026,15.5308,15.5308,15.5308
9.9126,15.5308,15.5308,15.5308
9.9226,15.5308,15.5308,15.5308
9.9326,15.5308,15.5308,15.5308
9.9426,15.5308,15.5308,15.5308
9.9526,15.5308,15.5308,15.5308
9.9626,15.5308,15.5308,15.5308
9.9726,15.5308,15.5308,15.5308
9.9826,15.5308,15.5308,15.5308
9.9926,15.5308,15.5308,15.5308
10.0000,15.5308,15.5308,15.5308
