All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
"Time in s","Reactive Power in Mvar","Reactive Power in Mvar","Reactive Power in Mvar"
6.7026,0.3194,0.3194,0.3194
6.7126,0.3194,0.3194,0.3194
6.7226,0.3194,0.3194,0.3194
6.7326,0.3194,0.3194,0.3194
6.7426,0.3194,0.3194,0.3194
6.7526,0.3194,0.3194,0.3194
6.7626,0.3194,0.3194,0.3194
6.7726,0.3194,0.3194,0.3194
6.7826,0.3194,0.3194,0.3194
6.7926,0.3194,0.3194,0.3194
6.8026,0.3194,0.3194,0.3194
6.8126,0.3194,0.3194,0.3194
6.8226,0.3194,0.3194,0.3194
6.8326,0.3194,0.3194,0.3194
6.8426,0.3194,0.3194,0.3194
6.8526,0.3194,0.3194,0.3194
6.8626,0.3194,0.3194,0.3194
6.8726,0.3194,0.3194,0.3194
6.8826,0.3194,0.3194,0.3194
6.8926,0.3194,0.3194,0.3194
6.9026,0.3194,0.3194,0.3194
6.9126,0.3194,0.3194,0.3194
6.9226,0.3194,0.3194,0.3194
6.9326,0.3194,0.3194,0.3194
6.9426,0.3194,0.3194,0.3194
6.9526,0.3194,0.3194,0.3194
6.9626,0.3194,0.3194,0.3194
6.9726,0.3194,0.3194,0.3194
6.9826,0.3194,0.3194,0.3194
6.9926,0.3194,0.3194,0.3194
7.0026,0.3194,0.3194,0.3194
7.0126,0.3194,0.3194,0.3194
7.0226,0.3194,0.3194,0.3194
7.0326,0.3194,0.3194,0.3194
7.0426,0.3194,0.3194,0.3194
7.0526,0.3194,0.3194,0.3194
7.0626,0.3194,0.3194,0.3194
7.0726,0.3194,0.3194,0.3194
7.0826,0.3194,0.3194,0.3194
7.0926,0.3194,0.3194,0.3194
7.1026,0.3194,0.3194,0.3194
7.1126,0.3194,0.3194,0.3194
7.1226,0.3194,0.3194,0.3194
7.1326,0.3194,0.3194,0.3194
7.1426,0.3194,0.3194,0.3194
7.1526,0.3194,0.3194,0.3194
7.1626,0.3194,0.3194,0.3194
7.1726,0.3194,0.3194,0.3194
7.1826,0.3194,0.3194,0.3194
7.1926,0.3194,0.3194,0.3194
7.2026,0.3194,0.3194,0.3194
7.2126,0.3194,0.3194,0.3194
7.2226,0.3194,0.3194,0.3194
7.2326,0.3194,0.3194,0.3194
7.2426,0.3194,0.3194,0.3194
7.2526,0.3193,0.3193,0.3193
7.2626,0.3193,0.3193,0.3193
7.2726,0.3193,0.3193,0.3193
7.2826,0.3193,0.3193,0.3193
7.2926,0.3193,0.3193,0.3193
7.3026,0.3193,0.3193,0.3193
7.3126,0.3193,0.3193,0.3193
7.3226,0.3193,0.3193,0.3193
7.3326,0.3193,0.3193,0.3193
7.3426,0.3193,0.3193,0.3193
7.3526,0.3193,0.3193,0.3193
7.3626,0.3193,0.3193,0.3193
7.3726,0.3193,0.3193,0.3193
7.3826,0.3193,0.3193,0.3193
7.3926,0.3193,0.3193,0.3193
7.4026,0.3193,0.3193,0.3193
7.4126,0.3193,0.3193,0.3193
7.4226,0.3193,0.3193,0.3193
7.4326,0.3193,0.3193,0.3193
7.4426,0.3193,0.3193,0.3193
7.4526,0.3193,0.3193,0.3193
7.4626,0.3193,0.3193,0.3193
7.4726,0.3193,0.3193,0.3193
7.4826,0.3193,0.3193,0.3193
7.4926,0.3193,0.3193,0.3193
7.5026,0.3193,0.3193,0.3193
7.5126,0.3193,0.3193,0.3193
7.5226,0.3193,0.3193,0.3193
7.5326,0.3193,0.3193,0.3193
7.5426,0.3193,0.3193,0.3193
7.5526,0.3193,0.3193,0.3193
7.5626,0.3193,0.3193,0.3193
7.5726,0.3193,0.3193,0.3193
7.5826,0.3193,0.3193,0.3193
7.5926,0.3193,0.3193,0.3193
7.6026,0.3193,0.3193,0.3193
7.6126,0.3193,0.3193,0.3193
7.6226,0.3193,0.3193,0.3193
7.6326,0.3193,0.3193,0.3193
7.6426,0.3193,0.3193,0.3193
7.6526,0.3193,0.3193,0.3193
7.6626,0.3193,0.3193,0.3193
7.6726,0.3193,0.3193,0.3193
7.6826,0.3193,0.3193,0.3193
7.6926,0.3193,0.3193,0.3193
7.7026,0.3193,0.3193,0.3193
7.7126,0.3193,0.3193,0.3193
7.7226,0.3193,0.3193,0.3193
7.7326,0.3193,0.3193,0.3193
7.7426,0.3193,0.3193,0.3193
7.7526,0.3193,0.3193,0.3193
7.7626,0.3193,0.3193,0.3193
7.7726,0.3193,0.3193,0.3193
7.7826,0.3193,0.3193,0.3193
7.7926,0.3193,0.3193,0.3193
7.8026,0.3193,0.3193,0.3193
7.8126,0.3193,0.3193,0.3193
7.8226,0.3193,0.3193,0.3193
7.8326,0.3193,0.3193,0.3193
7.8426,0.3193,0.3193,0.3193
7.8526,0.3193,0.3193,0.3193
7.8626,0.3193,0.3193,0.3193
7.8726,0.3193,0.3193,0.3193
7.8826,0.3193,0.3193,0.3193
7.8926,0.3193,0.3193,0.3193
7.9026,0.3193,0.3193,0.3193
7.9126,0.3193,0.3193,0.3193
7.9226,0.3193,0.3193,0.3193
7.9326,0.3193,0.3193,0.3193
7.9426,0.3193,0.3193,0.3193
7.9526,0.3193,0.3193,0.3193
7.9626,0.3193,0.3193,0.3193
7.9726,0.3193,0.3193,0.3193
7.9826,0.3193,0.3193,0.3193
7.9926,0.3193,0.3193,0.3193
8.0026,0.3193,0.3193,0.3193
8.0126,0.3193,0.3193,0.3193
8.0226,0.3193,0.3193,0.3193
8.0326,0.3193,0.3193,0.3193
8.0426,0.3193,0.3193,0.3193
8.0526,0.3193,0.3193,0.3193
8.0626,0.3193,0.3193,0.3193
8.0726,0.3193,0.3193,0.3193
8.0826,0.3193,0.3193,0.3193
8.0926,0.3193,0.3193,0.3193
8.1026,0.3193,0.3193,0.3193
8.1126,0.3193,0.3193,0.3193
8.1226,0.3193,0.3193,0.3193
8.1326,0.3193,0.3193,0.3193
8.1426,0.3193,0.3193,0.3193
8.1526,0.3193,0.3193,0.3193
8.1626,0.3193,0.3193,0.3193
8.1726,0.3193,0.3193,0.3193
8.1826,0.3193,0.3193,0.3193
8.1926,0.3193,0.3193,0.3193
8.2026,0.3193,0.3193,0.3193
8.2126,0.3193,0.3193,0.3193
8.2226,0.3193,0.3193,0.3193
8.2326,0.3193,0.3193,0.3193
8.2426,0.3193,0.3193,0.3193
8.2526,0.3193,0.3193,0.3193
8.2626,0.3193,0.3193,0.3193
8.2726,0.3193,0.3193,0.3193
8.2826,0.3193,0.3193,0.3193
8.2926,0.3193,0.3193,0.3193
8.3026,0.3193,0.3193,0.3193
8.3126,0.3193,0.3193,0.3193
8.3226,0.3193,0.3193,0.3193
8.3326,0.3193,0.3193,0.3193
8.3426,0.3193,0.3193,0.3193
8.3526,0.3193,0.3193,0.3193
8.3626,0.3193,0.3193,0.3193
8.3726,0.3193,0.3193,0.3193
8.3826,0.3193,0.3193,0.3193
8.3926,0.3193,0.3193,0.3193
8.4026,0.3193,0.3193,0.3193
8.4126,0.3193,0.3193,0.3193
8.4226,0.3193,0.3193,0.3193
8.4326,0.3193,0.3193,0.3193
8.4426,0.3193,0.3193,0.3193
8.4526,0.3193,0.3193,0.3193
8.4626,0.3193,0.3193,0.3193
8.4726,0.3193,0.3193,0.3193
8.4826,0.3193,0.3193,0.3193
8.4926,0.3193,0.3193,0.3193
8.5026,0.3193,0.3193,0.3193
8.5126,0.3193,0.3193,0.3193
8.5226,0.3193,0.3193,0.3193
8.5326,0.3193,0.3193,0.3193
8.5426,0.3193,0.3193,0.3193
8.5526,0.3193,0.3193,0.3193
8.5626,0.3193,0.3193,0.3193
8.5726,0.3193,0.3193,0.3193
8.5826,0.3193,0.3193,0.3193
8.5926,0.3193,0.3193,0.3193
8.6026,0.3193,0.3193,0.3193
8.6126,0.3193,0.3193,0.3193
8.6226,0.3193,0.3193,0.3193
8.6326,0.3193,0.3193,0.3193
8.6426,0.3193,0.3193,0.3193
8.6526,0.3193,0.3193,0.3193
8.6626,0.3193,0.3193,0.3193
8.6726,0.3193,0.3193,0.3193
8.6826,0.3193,0.3193,0.3193
8.6926,0.3193,0.3193,0.3193
8.7026,0.3193,0.3193,0.3193
8.7126,0.3193,0.3193,0.3193
8.7226,0.3193,0.3193,0.3193
8.7326,0.3193,0.3193,0.3193
8.7426,0.3193,0.3193,0.3193
8.7526,0.3193,0.3193,0.3193
8.7626,0.3193,0.3193,0.3193
8.7726,0.3193,0.3193,0.3193
8.7826,0.3193,0.3193,0.3193
8.7926,0.3193,0.3193,0.3193
8.8026,0.3193,0.3193,0.3193
8.8126,0.3193,0.3193,0.3193
8.8226,0.3193,0.3193,0.3193
8.8326,0.3193,0.3193,0.3193
8.8426,0.3193,0.3193,0.3193
8.8526,0.3193,0.3193,0.3193
8.8626,0.3193,0.3193,0.3193
8.8726,0.3193,0.3193,0.3193
8.8826,0.3193,0.3193,0.3193
8.8926,0.3193,0.3193,0.3193
8.9026,0.3193,0.3193,0.3193
8.9126,0.3193,0.3193,0.3193
8.9226,0.3193,0.3193,0.3193
8.9326,0.3193,0.3193,0.3193
8.9426,0.3193,0.3193,0.3193
8.9526,0.3193,0.3193,0.3193
8.9626,0.3193,0.3193,0.3193
8.9726,0.3193,0.3193,0.3193
8.9826,0.3193,0.3193,0.3193
8.9926,0.3193,0.3193,0.3193
9.0026,0.3193,0.3193,0.3193
9.0126,0.3193,0.3193,0.3193
9.0226,0.3193,0.3193,0.3193
9.0326,0.3193,0.3193,0.3193
9.0426,0.3193,0.3193,0.3193
9.0526,0.3193,0.3193,0.3193
9.0626,0.3193,0.3193,0.3193
9.0726,0.3193,0.3193,0.3193
9.0826,0.3193,0.3193,0.3193
9.0926,0.3193,0.3193,0.3193
9.1026,0.3193,0.3193,0.3193
9.1126,0.3193,0.3193,0.3193
9.1226,0.3193,0.3193,0.3193
9.1326,0.3193,0.3193,0.3193
9.1426,0.3193,0.3193,0.3193
9.1526,0.3193,0.3193,0.3193
9.1626,0.3193,0.3193,0.3193
9.1726,0.3193,0.3193,0.3193
9.1826,0.3193,0.3193,0.3193
9.1926,0.3193,0.3193,0.3193
9.2026,0.3193,0.3193,0.3193
9.2126,0.3193,0.3193,0.3193
9.2226,0.3193,0.3193,0.3193
9.2326,0.3193,0.3193,0.3193
9.2426,0.3193,0.3193,0.3193
9.2526,0.3193,0.3193,0.3193
9.2626,0.3193,0.3193,0.3193
9.2726,0.3193,0.3193,0.3193
9.2826,0.3193,0.3193,0.3193
9.2926,0.3193,0.3193,0.3193
9.3026,0.3193,0.3193,0.3193
9.3126,0.3193,0.3193,0.3193
9.3226,0.3193,0.3193,0.3193
9.3326,0.3193,0.3193,0.3193
9.3426,0.3193,0.3193,0.3193
9.3526,0.3193,0.3193,0.3193
9.3626,0.3193,0.3193,0.3193
9.3726,0.3193,0.3193,0.3193
9.3826,0.3193,0.3193,0.3193
9.3926,0.3193,0.3193,0.3193
9.4026,0.3193,0.3193,0.3193
9.4126,0.3193,0.3193,0.3193
9.4226,0.3193,0.3193,0.3193
9.4326,0.3193,0.3193,0.3193
9.4426,0.3193,0.3193,0.3193
9.4526,0.3193,0.3193,0.3193
9.4626,0.3193,0.3193,0.3193
9.4726,0.3193,0.3193,0.3193
9.4826,0.3193,0.3193,0.3193
9.4926,0.3193,0.3193,0.3193
9.5026,0.3193,0.3193,0.3193
9.5126,0.3193,0.3193,0.3193
9.5226,0.3193,0.3193,0.3193
9.5326,0.3193,0.3193,0.3193
9.5426,0.3193,0.3193,0.3193
9.5526,0.3193,0.3193,0.3193
9.5626,0.3193,0.3193,0.3193
9.5726,0.3193,0.3193,0.3193
9.5826,0.3193,0.3193,0.3193
9.5926,0.3193,0.3193,0.3193
9.6026,0.3193,0.3193,0.3193
9.6126,0.3193,0.3193,0.3193
9.6226,0.3193,0.3193,0.3193
9.6326,0.3193,0.3193,0.3193
9.6426,0.3193,0.3193,0.3193
9.6526,0.3193,0.3193,0.3193
9.6626,0.3193,0.3193,0.3193
9.6726,0.3193,0.3193,0.3193
9.6826,0.3193,0.3193,0.3193
9.6926,0.3193,0.3193,0.3193
9.7026,0.3193,0.3193,0.3193
9.7126,0.3193,0.3193,0.3193
9.7226,0.3193,0.3193,0.3193
9.7326,0.3193,0.3193,0.3193
9.7426,0.3193,0.3193,0.3193
9.7526,0.3193,0.3193,0.3193
9.7626,0.3193,0.3193,0.3193
9.7726,0.3193,0.3193,0.3193
9.7826,0.3193,0.3193,0.3193
9.7926,0.3193,0.3193,0.3193
9.8026,0.3193,0.3193,0.3193
9.8126,0.3193,0.3193,0.3193
9.8226,0.3193,0.3193,0.3193
9.8326,0.3193,0.3193,0.3193
9.8426,0.3193,0.3193,0.3193
9.8526,0.3193,0.3193,0.3193
9.8626,0.3193,0.3193,0.3193
9.8726,0.3193,0.3193,0.3193
9.8826,0.3193,0.3193,0.3193
9.8926,0.3193,0.3193,0.3193
9.9026,0.3193,0.3193,0.3193
9.9126,0.3193,0.3193,0.3193
9.9226,0.3193,0.3193,0.3193
9.9326,0.3193,0.3193,0.3193
9.9426,0.3193,0.3193,0.3193
9.9526,0.3193,0.3193,0.3193
9.9626,0.3193,0.3193,0.3193
9.9726,0.3193,0.3193,0.3193
9.9826,0.3193,0.3193,0.3193
9.9926,0.3193,0.3193,0.3193
10.0000,0.3193,0.3193,0.3193
